CustomerID,CompanyName,ContactName,Email,Phone,Country,StreetAddress,PostalCode,LastPurchaseDate,CustomerSince,ActiveStatus
7734,Mays LLC,Lisa Smith,erinmitchell@example.org,952-394-6069,United Kingdom,84081 Lewis Overpass Apt. 849,36085,2023-09-15,2019-11-06,Active
7735,Hamilton PLC,Robert Owens,sarah56@example.com,246-412-4103x47280,United States,0795 Kristin Wall,61318,2023-10-03,2017-08-25,Active
7736,Jackson-Garcia,Ricky Miller,dustinsmith@example.net,5739712849,Germany,698 Klein View Apt. 464,64375,2022-12-31,2022-07-12,Active
7737,Tucker PLC,Jesus Arellano,randolphseth@example.com,576-638-3336,Italy,56262 Nicholas Falls Suite 592,03684,2022-03-17,2018-11-11,Active
7738,Dunn Inc,Eric Davis,hpark@example.net,(491)780-6044,United States,59177 Phillips Rapids Suite 072,14577,2023-06-23,2021-03-04,Active
7739,Gilbert Group,Heather Ingram,dodsonadam@example.org,001-695-264-0524x4989,France,507 Miller Village Apt. 422,54535,2025-02-12,2021-09-23,Active
7740,"Warren, Henderson and Anderson",James Hernandez,tanya94@example.net,974-306-3387,United States,32802 Snyder Key,87446,2024-11-26,2022-02-22,Active
7741,Combs-Russell,David Nelson,kellyvicki@example.net,9104413215,Germany,538 Mitchell Lock,05668,2023-09-25,2023-04-02,Active
7742,"Pearson, Smith and Shields",Ashley Gardner,zachary88@example.org,839-727-9507x0769,United States,4816 Ashley Circle Apt. 004,44539,2024-02-07,2019-10-31,Active
7743,"Douglas, Sanchez and Stokes",Tamara Morgan,william12@example.net,250-679-5961,France,38472 May Fields,84775,2024-05-27,2019-04-22,Active
7744,Watson LLC,Amy Harris,fischerdonna@example.org,934-210-6544x36677,Canada,140 Hunt Point,33383,2024-04-13,2020-04-26,Active
7745,Mann and Sons,Shirley Diaz,zmartin@example.net,6617709383,Panama,8544 Daniel Gardens,53631,2022-02-27,2019-04-14,Active
7746,Powell Inc,Jeffrey Newton,schneiderjoshua@example.com,850-435-0889,Germany,386 Floyd Vista Apt. 989,12088,2022-12-18,2016-01-22,Inactive
7747,Lee and Sons,Olivia Martinez,benjamin65@example.com,(678)585-6467,United States,537 Lewis Cape Suite 685,38252,2024-07-11,2018-01-31,Active
7748,"Reynolds, Rogers and Holland",Amy Rios,monicahall@example.net,001-654-980-3804x1635,France,8726 Shannon Via,15290,2024-08-28,2018-06-20,Active
7749,Kent-Smith,Sandra Brown,christopher52@example.net,954-629-2602x717,Canada,692 Vasquez Road,36844,2024-06-09,2023-06-30,Inactive
7750,Sexton-Taylor,Sarah Phillips,ibaker@example.net,001-324-896-4034x76515,Germany,5430 Galloway Pine,89657,2023-11-04,2017-03-30,Active
7751,Yang-Davis,Charles Freeman,djenkins@example.org,+1-606-438-0938x5029,United States,25253 Grant Motorway Apt. 878,57846,2023-01-24,2016-08-07,Active
7752,Johnson Group,Adrian Brooks,thompsontheresa@example.net,001-809-696-9753x70701,France,5127 Deanna Common Apt. 889,90774,2022-07-17,2015-09-20,Active
7753,Johnson-Edwards,Dylan Griffin,jcastro@example.net,(451)241-2445x6808,United States,980 Johnson Field Suite 838,74889,2023-01-20,2017-10-30,Active
7754,Flores-Chapman,Colin Smith,ymoreno@example.org,001-247-234-0035x39321,Mexico,64875 Ruben Corner,41977,2024-08-25,2017-10-08,Inactive
7755,Smith Group,Carrie Boyer,ojohnson@example.net,+1-404-752-7362,United States,4046 Michael Expressway Apt. 636,44088,2024-01-30,2018-09-05,Active
7756,Orozco-Harris,Shelby Pacheco,travis05@example.org,(659)924-9088,United Kingdom,926 William Street,19169,2024-10-01,2015-07-12,Active
7757,"Stone, Anderson and Farrell",Darrell Davidson,oconnorsteven@example.net,001-787-429-9148x4538,United States,376 Barnett Crossing Apt. 325,40163,2024-07-19,2021-04-18,Active
7758,Johnson-Esparza,David Francis,ryanjerry@example.net,(747)304-8190,Spain,17399 Hill Turnpike,63812,2024-09-07,2015-07-21,Active
7759,Booth PLC,Darryl Carlson,tylerespinoza@example.net,669.648.7788x893,Italy,40781 Randy Manor Apt. 229,45689,2024-07-05,2020-10-01,Active
7760,Lopez and Sons,Sheryl Alvarez,laura31@example.org,001-384-914-4424,United States,91702 Lowe Key,52074,2023-02-07,2019-04-02,Active
7761,Watson and Sons,Brian Jefferson,justinwilliams@example.net,001-342-716-6197,Germany,64178 Mcmillan Underpass Apt. 802,89680,2022-02-22,2019-06-17,Active
7762,"Johnson, Woodward and Stevenson",Jessica Woodard,qpatrick@example.org,610.346.2292,United States,81598 Stevens Loaf,18752,2025-02-02,2017-01-18,Active
7763,Jefferson Inc,Daniel Bauer,john68@example.net,+1-289-409-1638x210,Canada,2881 Norton Creek Suite 326,96852,2024-01-31,2017-05-29,Inactive
7764,Scott LLC,Rebecca Cross,tristan41@example.org,985.373.6771x7415,France,219 Nicholas Mission Apt. 449,21568,2024-09-17,2021-01-23,Active
7765,Walker Inc,Diana Gonzalez,jeremy64@example.org,(279)966-9956x972,Germany,277 Thornton Drive,65170,2025-01-02,2022-04-23,Active
7766,Perez and Sons,Sandra Luna,charlesconley@example.com,3047380855,Germany,38707 Gonzalez Rest,08977,2023-12-28,2017-07-29,Active
7767,White-Gray,Amy Crawford,gracemartinez@example.com,328.329.6530x0657,United States,050 Amanda Avenue Apt. 832,54134,2024-09-29,2023-11-05,Inactive
7768,Hogan and Sons,Brandy Fernandez,kaylasanders@example.net,(688)932-2165x5875,Canada,6696 Taylor Harbors,15107,2022-11-18,2020-09-14,Active
7769,Quinn LLC,Emily Collins,shermanerica@example.net,487.708.8261,United States,92504 Patrick Plains Apt. 243,50766,2024-11-26,2018-06-29,Active
7770,Collier-Jenkins,Joseph Douglas,kflores@example.net,310.259.5901x1806,France,44355 Boyd Square Apt. 336,16546,2024-05-31,2018-10-23,Active
7771,Cook-Robinson,Justin Silva,ijohnson@example.com,314-937-2317x29661,Brazil,099 Nicole Field Suite 915,41030,2024-11-29,2021-06-11,Inactive
7772,Mason LLC,George Hogan DVM,zoeshaffer@example.org,279-488-0782,France,99660 Clifford Shores Apt. 826,67533,2022-08-15,2018-04-06,Active
7773,Lynch-Patterson,Dr. Matthew Cook,austin79@example.org,415.844.7506x309,United States,3912 Nancy Ways Apt. 831,31490,2024-01-20,2022-02-22,Active
7774,Thompson PLC,Susan Peters,sarnold@example.net,(304)310-5191x757,Canada,5870 Cruz Plaza,44871,2023-09-26,2016-04-04,Active
7775,"Jordan, Lee and Thompson",Cassandra Frost,william75@example.org,8719642925,Canada,9153 Brianna Crossroad Suite 997,22193,2024-10-03,2016-03-01,Inactive
7776,Blair PLC,Gregory Phillips,twilliams@example.org,(384)557-0840x87081,United States,8109 Hall Wells,50646,2023-07-19,2015-11-02,Active
7777,Wright-Christensen,Teresa Hernandez,brandon35@example.org,4906688988,Canada,86796 Evans Square Suite 313,96350,2025-02-18,2020-07-31,Inactive
7778,"Santiago, Weber and Camacho",Brian Fields,shannon00@example.net,(805)994-0581x31509,United Kingdom,32235 Tyler Drives,93269,2024-10-05,2023-08-19,Inactive
7779,Hill PLC,Bailey Juarez,ycarter@example.com,+1-486-280-7652x615,Italy,603 Jacqueline Camp Suite 034,60217,2023-11-08,2020-01-25,Active
7780,"Walsh, Ward and Howell",Jill Morris,joshuahall@example.net,4547834582,Brazil,34022 Kramer Passage Apt. 584,84898,2022-09-14,2017-07-10,Active
7781,Kelly Inc,Daniel Rodgers,rachelmiller@example.com,001-997-372-9674x28427,Panama,10637 Gary River Apt. 507,25063,2024-12-11,2023-07-19,Active
7782,Barker-Osborn,Mikayla Alexander,allen64@example.com,765-982-7308,United States,4506 Davis Inlet Apt. 701,02893,2023-03-27,2021-10-25,Inactive
7783,Watson-Cook,Jamie Mahoney,jasonbush@example.net,555-928-2613x0839,Spain,359 Preston Parks Apt. 631,86245,2024-10-24,2020-05-12,Active
7784,Adams Group,Jessica Thompson,rickey24@example.org,(732)646-2053,United States,342 Randy Road Apt. 909,02661,2023-04-19,2020-03-19,Inactive
7785,Wood and Sons,Cynthia Morgan,perezsuzanne@example.net,(371)880-2172x2821,Austria,44293 Williams Stravenue,56929,2023-04-16,2017-04-10,Active
7786,"Dixon, Harvey and Butler",Timothy Conley,carol86@example.com,265.865.4172x937,Brazil,43729 Chad Route Apt. 106,09507,2022-05-11,2017-06-20,Active
7787,Garcia-Kennedy,Michael Jacobson,srose@example.net,3916577252,Canada,164 William Meadows,90885,2023-09-27,2022-08-04,Active
7788,Robinson-Powell,Nancy Dunlap,milesjill@example.com,+1-460-759-9777x53399,Netherlands,83746 Charles Way,46199,2023-12-09,2019-07-17,Active
7789,"Wolfe, Moore and Humphrey",Shannon White,sarahmoore@example.org,420.238.8664x27606,United States,72906 Martin Row,44080,2023-08-23,2022-04-30,Inactive
7790,Bradshaw-Long,Jennifer Harris,willie43@example.org,001-635-225-1916x248,Germany,8678 Michelle Club Apt. 755,36223,2023-08-18,2021-04-24,Active
7791,"Stewart, Hall and Clark",Katherine Francis,robertmartin@example.net,373-801-0721x8860,Germany,010 Mcguire Islands,56738,2023-07-27,2015-11-23,Active
7792,"Hale, Lyons and Russell",Robert Moore,lawrencehanson@example.net,6038456062,United States,49094 Williams Loop,35410,2024-12-02,2016-08-18,Active
7793,"Gilmore, Ray and Beasley",Nathan Burns,christopher40@example.com,+1-266-245-2572x5380,Mexico,007 Blair Union,05257,2024-11-29,2023-10-19,Active
7794,"Wright, Roberts and Rich",Daniel Davis,karen00@example.net,+1-354-798-8810,Germany,921 Elizabeth Ports Suite 703,02183,2024-09-29,2018-04-24,Active
7795,"Fischer, Price and Bradshaw",Amy Bell,myerscarla@example.com,+1-996-362-2431,France,282 Kristen Glen,29625,2023-10-19,2020-11-27,Active
7796,Evans LLC,Michael Diaz Jr.,berrychad@example.org,+1-687-501-4280x47593,United States,6820 David Ports Suite 571,18851,2022-06-18,2020-10-15,Inactive
7797,Miller-Davidson,Edward Hart,serranotonya@example.org,+1-233-710-4075x7597,Netherlands,0061 Jessica Pass,92534,2023-04-10,2020-04-21,Active
7798,"Wolfe, Barnes and Gonzalez",George Morgan,yorkgina@example.net,(846)526-2871,United States,562 Lewis Grove Suite 739,67705,2024-05-10,2019-10-15,Active
7799,"Payne, Walker and Nelson",Emily Tran,marialopez@example.net,428.719.0533,United States,06656 Michelle Canyon,63264,2023-07-22,2021-03-04,Active
7800,"Mitchell, Dunn and Porter",Karen Ellis,mossnathan@example.com,9156806740,United States,0706 Cook Fields Suite 231,91732,2023-07-10,2020-07-06,Active
7801,Sanchez-Lane,Franklin Sutton,darrell99@example.net,285-823-4077x80450,United States,3404 Melinda Camp Suite 441,32604,2024-01-26,2016-02-01,Active
7802,Glover-Long,Hannah Horton,pearsonjillian@example.net,+1-389-348-9467x24705,United States,0820 Lee Street,33950,2023-10-31,2021-12-23,Active
7803,"Thomas, Cunningham and Lawrence",Lauren Durham,vsmith@example.net,(916)246-4248,South Korea,23348 Micheal Avenue,55009,2022-08-22,2017-12-20,Active
7804,Gilbert PLC,Rachel Ramirez,zmcgee@example.org,408-817-8242x0603,Canada,14445 Kevin Avenue,80905,2024-03-03,2016-08-14,Active
7805,"Jones, Davis and Dalton",Patty Thompson,cheryl21@example.org,423.897.0649x151,United States,219 Williams Trail,90579,2022-05-01,2016-06-30,Active
7806,"Potts, Miller and Long",Nathan Webb,robert21@example.net,753.592.4242,United States,5701 Adams Stream,71746,2025-01-14,2020-05-20,Active
7807,"Rios, Neal and Davis",Rachel Gonzalez,kbenson@example.com,+1-797-275-8980x9392,France,992 Michael Hills,17487,2023-05-24,2018-03-30,Inactive
7808,Johnson and Sons,Savannah Jordan,todd07@example.net,308.598.6030x580,Spain,8189 Jeffrey Bypass Suite 160,16458,2023-09-17,2023-07-08,Active
7809,Anderson-Brown,April Greene,michaelwhitehead@example.net,373.870.7334,United States,6308 Michelle Wall,02712,2025-01-21,2017-02-06,Active
7810,"Martin, Greer and Smith",Joshua Guerrero,joseph25@example.org,(988)557-4137,United States,792 Grimes Greens,39481,2023-08-17,2023-03-21,Active
7811,Hill PLC,Michele Grant,heidimartinez@example.org,380-658-5438x314,United States,9585 Todd Drive,97918,2024-04-02,2020-03-30,Active
7812,Olsen-Haley,Michael Olson,piercerichard@example.com,629.241.0351x8555,United States,218 Courtney Hills,14962,2023-08-24,2022-07-02,Inactive
7813,"Smith, Kemp and Hughes",Daniel Sandoval,adam90@example.com,(328)813-7294x681,United States,767 Ball Pine Apt. 327,11444,2024-02-15,2021-08-12,Active
7814,Berry-Wilson,Amber Lawrence,garciakevin@example.org,435-448-1199x28828,Mexico,507 Dixon Plaza,00590,2022-04-20,2021-10-27,Active
7815,Werner Group,Nicole Gomez,courtney84@example.com,728-626-3236,United States,727 Robert Path,13039,2024-04-19,2022-08-27,Active
7816,Vargas LLC,Jaime Watkins,moralesnicole@example.com,(640)640-9370x847,Brazil,910 John Extensions Apt. 476,12334,2022-04-15,2016-08-08,Active
7817,Sanders-Morris,Maria Shea,floresmegan@example.com,3825025135,United States,8672 James Camp Suite 466,74358,2022-04-04,2016-11-14,Active
7818,Massey-Goodman,Tracy Rojas,pachecoeric@example.com,5669763108,Netherlands,51741 Timothy Route,14106,2022-10-28,2017-09-18,Active
7819,"Martin, Kirby and Phillips",Krystal Hill,harrissara@example.org,268.741.9937x04393,Italy,98432 Cameron Creek,49981,2022-03-30,2022-10-01,Active
7820,Harris-Cabrera,Dustin Armstrong,benjaminterry@example.net,(351)256-3450,Germany,4209 Karl Stream,63781,2022-11-24,2019-06-11,Active
7821,"Rodriguez, Taylor and Galvan",Ralph Miller,stephenharper@example.org,+1-952-801-4284,Canada,9693 Jones Lakes,70047,2023-11-28,2023-08-20,Active
7822,"Mccoy, Turner and Lewis",Peter Zimmerman,ksimmons@example.net,9064774834,Canada,019 Stewart Well,68952,2023-10-25,2015-06-15,Active
7823,"Baker, Mathis and Miller",Vincent Jackson,albert63@example.net,982.720.7590x727,Mexico,27307 Miranda Rest Apt. 531,89190,2024-01-08,2016-02-15,Active
7824,"Rodriguez, May and Park",Beth Holmes,kayla88@example.com,961-770-1028x16617,France,7869 Mario Island,15603,2023-01-26,2017-06-30,Active
7825,Higgins-Bradley,Michael Glover,matthew99@example.org,487-351-7243x180,Panama,520 Nelson Crest Apt. 141,92256,2023-05-27,2021-08-09,Active
7826,Oliver Group,Nicole Ortiz,brownrichard@example.net,518.647.7840x30634,Spain,4526 Robert Villages,22099,2023-10-20,2016-10-07,Active
7827,"Johnson, Fleming and Pierce",Michael Singh,colemannicole@example.com,876.843.8726x1359,Austria,26693 Le Locks Apt. 493,39796,2024-07-26,2018-07-13,Inactive
7828,Murphy PLC,Sharon Thomas,schmidtdouglas@example.org,216.549.4000,Canada,7370 Kenneth View,31517,2022-07-14,2018-12-23,Active
7829,Johnson Group,Jessica Gomez,ispencer@example.com,555-923-7403x28333,Germany,22465 Mitchell Course Apt. 973,21366,2024-06-14,2019-10-11,Inactive
7830,Jackson PLC,Michael Brown,kelleyerika@example.org,+1-907-683-4020x009,United States,593 Thomas Walk Apt. 813,86596,2022-05-10,2019-10-17,Active
7831,Wilson Ltd,Robert Lloyd,millertaylor@example.com,972-443-7468x19834,United States,3241 Stephen Lock Suite 423,44900,2023-11-27,2016-10-29,Active
7832,Bradley LLC,Jessica Wong,cmorales@example.org,8092316651,Mexico,8370 Ellis Loop,20908,2024-10-06,2022-01-24,Inactive
7833,"Richards, Juarez and Miller",Dylan Morris,michellecastro@example.com,485.339.0332x3160,United States,41942 Tonya Shore,45803,2023-09-07,2021-10-01,Active
7834,Hall LLC,Thomas Gonzalez,bennettjames@example.com,+1-938-899-9033x54959,Spain,6783 Blair Greens,49804,2022-08-05,2018-10-06,Inactive
7835,Alvarez Ltd,Matthew Patton,heathjon@example.org,309-870-1130,United States,491 Doyle Views Apt. 015,25319,2023-08-03,2017-09-05,Active
7836,Whitaker-Douglas,Pamela Rasmussen,sheryllevy@example.net,640.932.7797,Panama,496 Ryan Squares Apt. 388,44328,2023-12-05,2015-06-09,Active
7837,Krueger LLC,Julie Carter,robert89@example.com,669-272-5522x013,Germany,982 Cheyenne Green Apt. 121,48848,2022-07-12,2023-04-30,Active
7838,"Norton, Campbell and Petersen",Elaine Fisher,timothyperez@example.com,234.646.7278x35017,France,8868 Ashley Pines,05857,2022-06-29,2023-04-05,Inactive
7839,"Robles, Baker and Chandler",Samantha Reed,iwilliams@example.com,001-958-393-0095x65336,Canada,6628 Teresa Glens,84181,2023-08-27,2020-09-26,Inactive
7840,Hancock Group,Daniel Morales,vwhite@example.net,(726)759-2687x3105,Spain,93760 Arroyo Crossroad,16115,2025-02-20,2023-01-16,Active
7841,"Robinson, Jones and King",Christopher Richardson,krichards@example.com,919-388-0204x520,Germany,23054 Garcia Circle,37522,2024-08-27,2016-11-16,Active
7842,"Davis, Morales and Hester",Tiffany Allen,danderson@example.com,(887)581-5539x589,Mexico,116 Butler Row Apt. 644,26839,2025-01-18,2023-07-11,Active
7843,"Pena, Garza and Sandoval",Andrew Bryant,anthony72@example.net,(486)627-9807,United States,1763 Fernandez Lights Apt. 151,37432,2023-07-17,2017-06-17,Inactive
7844,Williams LLC,Michael Cervantes,jerrysmith@example.org,694-978-4257,Panama,2541 Ramos Manors Suite 110,14883,2022-04-26,2021-10-06,Active
7845,"Nolan, Martin and Buck",Anthony Key,stephanie33@example.net,001-358-790-3254x885,United Kingdom,98582 Clarke Meadows Apt. 294,18123,2022-07-31,2019-02-10,Active
7846,Moreno Group,Terrence Rogers,wheelercassandra@example.net,+1-301-916-2187,Germany,6565 Morris Light Suite 876,92250,2024-07-16,2018-03-27,Active
7847,Frost-Powell,William Patterson,ptaylor@example.net,+1-251-328-5727x94977,United Kingdom,80950 Monica Mews,35462,2023-11-01,2017-11-18,Active
7848,"Kidd, Adkins and Jones",James Davidson,xzimmerman@example.net,(681)699-3809x6952,Brazil,6108 Michael Roads,37775,2022-06-10,2017-07-08,Active
7849,"Guzman, Wright and Thomas",Jose Ward,taylortyler@example.net,(314)952-0266,United States,48177 Christopher Row,06438,2023-08-25,2023-03-04,Inactive
7850,Scott Ltd,Bradley Williams,amberlopez@example.org,+1-465-528-2923,United States,085 Barbara Station Apt. 634,47617,2022-09-25,2016-06-27,Active
7851,Turner-Green,Jennifer Reed,christianleonard@example.net,001-313-650-3049,Canada,7990 Sharp Canyon,10287,2023-09-18,2020-06-02,Inactive
7852,Davies and Sons,Christine Cruz,nliu@example.net,844-784-2353x81018,France,05752 Walker Motorway Apt. 054,98602,2024-08-05,2023-07-11,Active
7853,Gonzalez-Coleman,Kathleen Glenn,taylorbryan@example.net,+1-497-542-9239x933,United Kingdom,40022 Spencer Spring Apt. 302,94113,2024-10-27,2021-07-04,Active
7854,"Woods, Joyce and Davis",Debbie White,jennifer33@example.com,(503)524-8363x2670,United States,0655 Brown Wall Suite 676,99684,2022-08-09,2018-02-03,Active
7855,"Garcia, Mccall and Reyes",Michael Monroe,westmichelle@example.net,9877809174,Brazil,1218 Ashley Rue,31891,2023-03-15,2016-07-16,Active
7856,Nguyen Group,Jeffrey Campbell,ydominguez@example.net,869.397.5454,Mexico,42857 Miller Tunnel Apt. 837,66179,2024-08-11,2022-08-24,Inactive
7857,Wyatt Inc,Emily Cobb,crystal71@example.net,935-618-7028x0416,Mexico,024 Joseph Vista,32831,2023-01-19,2015-12-17,Active
7858,Wilson-Mcdowell,Adam Macias,spencer14@example.org,+1-756-607-2811x0229,United States,00811 Smith Streets,18603,2023-04-05,2022-12-06,Active
7859,"Davis, Maldonado and Howe",Melissa Smith,christopher61@example.net,(890)465-0904x578,United States,4767 Mary Coves,73931,2024-04-03,2021-07-27,Active
7860,Davies LLC,Ashley Chen,xjackson@example.org,001-418-732-3470x01644,United States,1747 Lee Roads Apt. 266,18580,2023-01-20,2020-01-08,Active
7861,Caldwell-Smith,Kristen Vargas,john47@example.com,+1-935-444-8231x474,United States,8465 Joseph Streets Suite 046,22108,2023-04-03,2023-05-17,Inactive
7862,"Peters, Rios and Roberts",Lauren Davidson,danafranco@example.org,901.346.6505,United States,97222 Cooper Turnpike,38840,2024-02-27,2023-05-30,Active
7863,Anderson PLC,Keith Hunter,staceymejia@example.com,001-335-410-9618x97014,United States,535 Julie Manor,25959,2022-04-24,2020-02-27,Active
7864,Rosales-Evans,Connie Randall,campbelljavier@example.net,001-780-262-6709,Germany,597 Scott Court,98007,2022-11-25,2022-06-12,Active
7865,Kerr Ltd,Leroy Woods,russell48@example.net,001-768-983-5695x47292,Canada,095 Angela Course Suite 381,92657,2022-07-25,2015-06-09,Active
